risk_score,address,borough,bldgclass,garage_type,yearbuilt,numfloors,has_chargers,total_ev_ports,sprinkler_permits_count,sprinkler_last_date,fire_violations_count,bldgarea_sqft,garagearea_sqft,small_garage,lat,lon,reasons
40,106 CENTRAL PARK SOUTH,MN,RM,under_residential,1930,37.0,False,0,1,1995-07-13,0,349175.0,13108.0,False,40.7654262,-73.976896,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 37 floors, multi-story (+10)"
40,1680 BROADWAY,MN,O4,under_commercial,1969,41.0,True,3,216,2025-12-31,0,701095.0,45000.0,False,40.762913,-73.9825247,"built 1969, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 41 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10); EV chargers: 3 L2 + 0 DC fast (+5)"
40,851 8 AVENUE,MN,RH,under_residential,1962,11.0,False,0,7,2023-02-17,0,264932.0,90320.0,False,40.7633609,-73.9858132,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 11 floors, multi-story (+10)"
40,301 WEST 53 STREET,MN,RM,under_residential,1979,25.0,False,0,0,none,0,257556.0,21272.0,False,40.7646233,-73.9848851,"built 1979, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 25 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+10)"
40,1 COLUMBUS CIRCLE,MN,RM,under_residential,2004,54.0,False,0,237,2026-03-18,0,2101990.0,114043.0,False,40.7684685,-73.9830936,"built 2004, modern code (+5); DOB sprinkler permit on record (+0); 54 floors, multi-story (+10); FDNY: 5 open sprinkler maintenance, 3 open inspection/testing, 1 other open fire protection violation(s) (+25)"
40,429 WEST 53 STREET,MN,O5,under_commercial,1910,6.0,False,0,7,2019-01-25,0,45775.0,4200.0,False,40.7662459,-73.9888955,"built 1910, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,863 9 AVENUE,MN,D7,under_residential,1963,6.0,False,0,1,1991-11-04,0,71532.0,8004.0,False,40.7676043,-73.9865307,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,515 WEST 43 STREET,MN,G1,standalone,1940,3.0,False,0,1,2005-05-09,0,32500.0,32500.0,False,40.7609682,-73.9957874,"built 1940, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,615 WEST 50 STREET,MN,O2,under_commercial,1940,3.0,False,0,1,1997-09-26,0,18417.0,3692.0,False,40.7664357,-73.9953683,"built 1940, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,612 WEST 52 STREET,MN,G1,standalone,1920,3.0,False,0,1,2003-11-12,0,34823.0,0.0,False,40.7674046,-73.9949639,"built 1920, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,786 JOE DIMAGGIO HIGHWAY,MN,Y6,other,1937,4.0,False,0,4,2009-10-06,0,79969.0,79969.0,False,40.7701246,-73.9936243,"built 1937, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,80 CENTRAL PARK WEST,MN,D4,under_residential,1967,24.0,False,0,1,1992-02-28,0,225552.0,24500.0,False,40.774012,-73.9781387,"built 1967, pre-1968 code (+30); DOB sprinkler permit on record (+0); 24 floors, multi-story (+10)"
40,555 WEST 59 STREET,MN,RM,under_residential,2007,33.0,False,0,14,2025-08-29,0,293721.0,28214.0,False,40.7715982,-73.9893965,"built 2007, modern code (+5); DOB sprinkler permit on record (+0); 33 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 2 open inspection/testing violation(s) (+25)"
40,216 WEST 76 STREET,MN,RM,under_residential,2009,18.0,False,0,16,2025-02-06,0,272710.0,53941.0,False,40.7813134,-73.9806639,"built 2009, modern code (+5); DOB sprinkler permit on record (+0); 18 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 5 open inspection/testing violation(s) (+25)"
40,11 RIVERSIDE DRIVE,MN,D4,under_residential,1950,19.0,False,0,5,2012-08-07,0,689522.0,37819.0,False,40.7811246,-73.984495,"built 1950, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,153 WEST 83 STREET,MN,G1,standalone,1987,5.0,False,0,0,none,0,9800.0,9800.0,False,40.7854432,-73.9751485,"built 1987, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 5 floors, multi-story (+10)"
40,147 WEST 83 STREET,MN,G1,standalone,1910,4.0,False,0,1,2001-10-30,0,35315.0,35315.0,False,40.78538,-73.9749969,"built 1910, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,580 COLUMBUS AVENUE,MN,RM,under_residential,1985,8.0,True,6,0,none,0,151348.0,18956.0,False,40.7883051,-73.9713557,"built 1985, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 8 floors, multi-story (+10); EV chargers: 6 L2 + 0 DC fast (+10)"
40,100 WEST 94 STREET,MN,D4,under_residential,1966,26.0,False,0,4,2024-04-11,0,199526.0,17731.0,False,40.7914088,-73.969043,"built 1966, pre-1968 code (+30); DOB sprinkler permit on record (+0); 26 floors, multi-story (+10)"
40,168 WEST 94 STREET,MN,D4,under_residential,1967,12.0,False,0,4,2023-12-19,0,96184.0,8288.0,False,40.7923974,-73.9710253,"built 1967, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,210 WEST 89 STREET,MN,D6,under_residential,1963,12.0,False,0,3,2015-03-23,0,133934.0,9000.0,False,40.7896754,-73.9744608,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,57 WEST 55 STREET,MN,D6,under_residential,1962,13.0,False,0,2,2006-06-30,0,112000.0,7130.0,False,40.7628599,-73.9771821,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10)"
40,60 WEST 57 STREET,MN,D6,under_residential,1963,20.0,False,0,9,2020-07-10,0,303642.0,20766.0,False,40.763837,-73.9771384,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,390 MADISON AVENUE,MN,O4,under_commercial,1953,32.0,False,0,153,2025-11-24,0,821165.0,38662.0,False,40.7558198,-73.9776537,"built 1953, pre-1968 code (+30); DOB sprinkler permit on record (+0); 32 floors, multi-story (+10)"
40,101 PARK AVENUE,MN,O4,under_commercial,1982,46.0,False,0,171,2026-03-30,1,1088389.0,37399.0,False,40.7508737,-73.9777565,"built 1982, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 46 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
40,136 EAST 55 STREET,MN,D6,under_residential,1957,15.0,False,0,6,2021-02-11,0,204269.0,17520.0,False,40.7592462,-73.9698846,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 15 floors, multi-story (+10)"
40,111 EAST 58 STREET,MN,O4,under_commercial,1969,36.0,False,0,89,2025-11-13,2,596734.0,43420.0,False,40.7622186,-73.9693165,"built 1969, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 36 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
40,235 EAST 40 STREET,MN,RM,under_residential,1986,41.0,False,0,0,none,0,295086.0,15141.0,False,40.7492096,-73.9736751,"built 1986, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 41 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
40,225 EAST 43 STREET,MN,W3,other,1950,4.0,False,0,2,2014-07-23,0,33616.0,8404.0,False,40.7510345,-73.9724112,"built 1950, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,222 EAST 44TH STREET,MN,RM,under_residential,1964,42.0,False,0,5,2020-05-07,0,342582.0,41905.0,False,40.7513118,-73.972689,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 42 floors, multi-story (+10)"
40,223 EAST 52 STREET,MN,Z4,other,1990,8.0,False,0,0,none,0,81250.0,7400.0,False,40.7568003,-73.9686079,"built 1990, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 8 floors, multi-story (+10)"
40,245 EAST 54 STREET,MN,D4,under_residential,1977,29.0,False,0,0,none,0,406179.0,35931.0,False,40.7578482,-73.9667954,"built 1977, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 29 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
40,301 EAST 40 STREET,MN,D4,under_residential,1963,21.0,False,0,1,1999-07-21,0,394086.0,24350.0,False,40.7485588,-73.9724988,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,300 EAST 46 STREET,MN,D6,under_residential,1960,19.0,False,0,1,2012-01-31,0,191613.0,7875.0,False,40.7520193,-73.9701947,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,100 1 AVENUE,MN,R4,under_residential,1984,49.0,True,6,0,none,0,357793.0,31493.0,False,40.7531001,-73.9676424,"built 1984, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 49 floors, multi-story (+10); EV chargers: 6 L2 + 0 DC fast (+10)"
40,351 EAST 57 STREET,MN,RX,under_residential,1958,19.0,False,0,1,1993-03-29,0,113406.0,12005.0,False,40.7586623,-73.9630374,"built 1958, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,1110 2 AVENUE,MN,D4,under_residential,1974,35.5,True,3,0,none,0,330828.0,67725.0,False,40.7601668,-73.9642278,"built 1974, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 35 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+5); EV chargers: 3 L2 + 0 DC fast (+5)"
40,342 EAST 59 STREET,MN,G1,standalone,1900,6.0,False,0,4,2024-04-08,0,41586.0,41586.0,False,40.7597025,-73.9627842,"built 1900, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,700 PARK AVENUE,MN,D4,under_residential,1959,20.0,False,0,3,2014-12-04,0,173720.0,25282.0,False,40.7695322,-73.9655152,"built 1959, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,124 EAST 63 STREET,MN,G1,standalone,1910,4.0,False,0,1,2012-12-03,0,23286.0,23286.0,False,40.7647651,-73.967023,"built 1910, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,976 LEXINGTON AVENUE,MN,D4,under_residential,1955,22.0,False,0,1,2005-09-29,0,208800.0,8800.0,False,40.7701352,-73.9627278,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 22 floors, multi-story (+10)"
40,1270 3 AVENUE,MN,D4,under_residential,1958,19.0,False,0,1,2000-03-17,0,177975.0,10000.0,False,40.7707575,-73.9602977,"built 1958, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,220 EAST 63 STREET,MN,D6,under_residential,1963,14.0,False,0,2,1996-07-09,0,184245.0,14150.0,False,40.763367,-73.9638037,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10)"
40,200 EAST 66 STREET,MN,RM,under_residential,1951,20.0,False,0,7,2024-09-12,0,848848.0,55578.0,False,40.765104,-73.962532,"built 1951, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,1131 3 AVENUE,MN,D4,under_residential,1961,21.0,False,0,12,2021-09-13,0,313188.0,24200.0,False,40.7661197,-73.9628492,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,215 EAST 68 STREET,MN,D6,under_residential,1962,32.0,False,0,15,2025-09-23,0,938324.0,32500.0,False,40.7668793,-73.9607982,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 32 floors, multi-story (+10)"
40,1251 3 AVENUE,MN,D4,under_residential,1966,27.0,False,0,3,2019-05-23,0,206504.0,15660.0,False,40.7699559,-73.9600021,"built 1966, pre-1968 code (+30); DOB sprinkler permit on record (+0); 27 floors, multi-story (+10)"
40,301 EAST 69 STREET,MN,RM,under_residential,1963,19.0,False,0,3,2018-04-26,0,215361.0,3596.0,False,40.7669172,-73.9592603,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,1347 1 AVENUE,MN,D6,under_residential,1962,19.0,False,0,1,2012-12-17,0,173031.0,7504.0,False,40.7681704,-73.9561512,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 19 floors, multi-story (+10)"
40,1313 YORK AVENUE,MN,D6,under_residential,1966,35.0,False,0,10,2024-06-25,0,400612.0,10000.0,False,40.7660647,-73.954936,"built 1966, pre-1968 code (+30); DOB sprinkler permit on record (+0); 35 floors, multi-story (+10)"
40,1453 YORK AVENUE,MN,D7,under_residential,1958,7.0,False,0,2,1990-08-23 ,0,79936.0,4000.0,False,40.770455,-73.9516008,"built 1958, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,520 EAST 72 STREET,MN,D4,under_residential,1964,18.0,False,0,5,2011-06-27,0,188446.0,7200.0,False,40.765976,-73.9528278,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 18 floors, multi-story (+10)"
40,1434 YORK AVENUE,MN,D3,under_residential,1964,17.0,False,0,5,2019-09-27,0,257247.0,10000.0,False,40.7696259,-73.951327,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 17 floors, multi-story (+10)"
40,1524 3 AVENUE,MN,D6,under_residential,1967,35.0,False,0,7,2018-03-09,0,651162.0,93375.0,False,40.7786685,-73.9547325,"built 1967, pre-1968 code (+30); DOB sprinkler permit on record (+0); 35 floors, multi-story (+10)"
40,1543 2 AVENUE,MN,D6,under_residential,1959,12.0,False,0,3,2017-03-06,0,123524.0,4241.0,False,40.7743565,-73.9547751,"built 1959, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,220 EAST 94 STREET,MN,D7,under_residential,1986,8.0,False,0,0,none,0,159371.0,31371.0,False,40.7832417,-73.949331,"built 1986, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 8 floors, multi-story (+10)"
40,330 EAST 80 STREET,MN,D4,under_residential,1957,6.0,False,0,1,1991-01-31,0,92854.0,7500.0,False,40.7732416,-73.9533137,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,303 EAST 83 STREET,MN,D6,under_residential,1977,31.0,False,0,4,2022-01-21,0,268750.0,25546.0,False,40.7760272,-73.952651,"built 1977, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 31 floors, multi-story (+10); FDNY: 2 open inspection/testing, 1 other open fire protection violation(s) (+15)"
40,302 EAST 88 STREET,MN,D4,under_residential,1957,6.0,False,0,1,1991-04-11,0,49075.0,4000.0,False,40.778738,-73.9503382,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,1562 1 AVENUE,MN,D6,under_residential,1964,21.0,False,0,1,2021-03-19,0,210428.0,7000.0,False,40.7736798,-73.9511832,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,437 EAST 86 STREET,MN,D4,under_residential,1961,16.0,False,0,1,2017-12-19,0,153347.0,7000.0,False,40.7764312,-73.947585,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10)"
40,520 EAST 81 STREET,MN,R4,under_residential,1964,14.0,False,0,1,1991-12-19,0,94886.0,8000.0,False,40.7719686,-73.9483215,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10)"
40,515 EAST 85 STREET,MN,D4,under_residential,1962,13.0,False,0,2,1991-09-19 ,0,81215.0,2500.0,False,40.7751738,-73.9468639,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10)"
40,180 EAST END AVENUE,MN,D4,under_residential,1960,22.0,False,0,1,1994-05-18,0,350896.0,23234.0,False,40.7767287,-73.9440139,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 22 floors, multi-story (+10)"
40,45 EAST END AVENUE,MN,D4,under_residential,1951,20.0,False,0,1,2003-01-23,0,195000.0,15000.0,False,40.771751,-73.9465959,"built 1951, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,1560 MADISON AVENUE,MN,I9,institutional,1974,6.0,False,0,0,none,0,85182.0,85182.0,False,40.7932796,-73.9501973,"built 1974, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 6 floors, multi-story (+10)"
40,110 EAST 107 STREET,MN,O2,under_commercial,1947,4.0,False,0,1,2011-08-04,0,115000.0,23000.0,False,40.7931683,-73.9469615,"built 1947, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,177 EAST 123 STREET,MN,O2,under_commercial,1925,3.0,False,0,3,2016-07-28,0,20776.0,7200.0,False,40.8028084,-73.9371689,"built 1925, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,106 WEST 117 STREET,MN,RM,under_residential,2003,6.0,False,0,0,none,0,44418.0,3000.0,False,40.8026718,-73.9497171,"built 2003, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 6 floors, multi-story (+10)"
40,316 WEST 118 STREET,MN,O8,under_commercial,1924,5.0,False,0,1,2013-01-04,0,30740.0,6080.0,False,40.8059597,-73.95557,"built 1924, pre-1968 code (+30); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10)"
40,309 WEST 118 STREET,MN,R4,under_residential,2003,6.0,False,0,0,none,0,90095.0,4012.0,False,40.8063464,-73.9549376,"built 2003, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 6 floors, multi-story (+10)"
40,80 LA SALLE STREET,MN,D4,under_residential,1956,21.0,False,0,21,2022-08-25,0,1288976.0,56400.0,False,40.8125152,-73.9586977,"built 1956, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,779 RIVERSIDE DRIVE,MN,RM,under_residential,1926,6.0,False,0,1,2019-12-20,0,111052.0,18513.0,False,40.8351519,-73.9475352,"built 1926, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,920 RIVERSIDE DRIVE,MN,D7,under_residential,1922,6.0,False,0,3,2024-03-07,0,85302.0,1350.0,True,40.8387821,-73.9454362,"built 1922, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,330 HAVEN AVENUE,MN,D4,under_residential,1951,6.0,False,0,1,1995-08-01,0,210468.0,11100.0,False,40.8510274,-73.9420465,"built 1951, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,4035 10 AVENUE,MN,Y6,other,1951,3.0,False,0,2,2022-11-01,0,89300.0,89300.0,False,40.8695174,-73.9139982,"built 1951, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,443 ST ANNS AVENUE,BX,D3,under_residential,1976,12.0,False,0,0,none,0,111168.0,19000.0,False,40.8121042,-73.9148202,"built 1976, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 12 floors, multi-story (+10); FDNY: 2 open inspection/testing violation(s) (+10)"
40,2630 PARK AVENUE,BX,O2,under_commercial,1931,2.0,False,0,0,none,0,8300.0,1000.0,True,40.8140014,-73.9278847,"built 1931, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 2 floors (+5)"
